	Playing Time	Performance	Per 90 Minutes	
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
158	Jayden Da	us USA	FW	NE Revolution	24-059	2002	1	0	9	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
159	Bruno Damiani	uy URU	FW	Philadelphia Union	24-049	2002	15	13	1,107	12.3	1	1	2	1	0	0	2	0	0.08	0.08	0.16	0.08	0.16	Matches
160	Dagur Dan Þórhallsson	is ISL	MF,DF	CF Montréal	26-035	2000	10	7	606	6.7	1	0	1	1	0	0	0	0	0.15	0.00	0.15	0.15	0.15	Matches
161	Daniel	br BRA	GK	SJ Earthquakes	32-031	1994	15	14	1,327	14.7	0	0	0	0	0	0	4	0	0.00	0.00	0.00	0.00	0.00	Matches
162	Jesús Daniel Bueno	ve VEN	MF	Philadelphia Union	27-052	1999	9	6	468	5.2	1	0	1	1	0	0	1	0	0.19	0.00	0.19	0.19	0.19	Matches
163	Juan David Mosquera	co COL	DF	Portland Timbers	23-274	2002	3	1	70	0.8	1	1	2	1	0	0	0	0	1.29	1.29	2.57	1.29	2.57	Matches
164	Jake Davis	us USA	DF,MF	Sporting KC	24-154	2002	13	12	1,031	11.5	0	1	1	0	0	0	3	0	0.00	0.09	0.09	0.00	0.09	Matches
165	Rodrigo De Paul	ar ARG	MF	Inter Miami	32-013	1994	13	13	1,170	13.0	4	4	8	4	0	0	4	0	0.31	0.31	0.62	0.31	0.62	Matches
166	Osaze De Rosario	gy GUY	FW	Seattle Sounders	24-322	2001	11	4	359	4.0	2	0	2	2	0	0	0	0	0.50	0.00	0.50	0.50	0.50	Matches
167	Jonathan Dean	us USA	DF	Chicago Fire	29-022	1997	11	9	779	8.7	0	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	0.00	Matches
168	Louicius Deedson	ht HAI	MF	FC Dallas	25-115	2001	7	3	254	2.8	1	0	1	1	0	0	0	0	0.35	0.00	0.35	0.35	0.35	Matches
169	Marky Delgado	us USA	MF	LAFC	31-021	1995	14	11	1,010	11.2	1	1	2	1	0	0	1	0	0.09	0.09	0.18	0.09	0.18	Matches
170	Patrickson Delgado	ec ECU	MF,FW	FC Dallas	22-232	2003	12	6	490	5.4	2	0	2	2	0	0	2	0	0.37	0.00	0.37	0.37	0.37	Matches
171	Kévin Denkey	tg TOG	FW	FC Cincinnati	25-188	2000	14	13	1,167	13.0	9	2	11	7	2	2	4	1	0.69	0.15	0.85	0.54	0.69	Matches
172	Mikkel Desler	dk DEN	DF	Austin FC	31-107	1995	9	6	550	6.1	1	0	1	1	0	0	2	0	0.16	0.00	0.16	0.16	0.16	Matches
173	Djibril Diani	fr FRA	MF	Charlotte	28-115	1998	14	8	658	7.3	0	1	1	0	0	0	3	0	0.00	0.14	0.14	0.00	0.14	Matches
174	Jefferson Díaz	co COL	DF	Minnesota Utd	25-183	2000	13	13	1,150	12.8	0	1	1	0	0	0	6	0	0.00	0.08	0.08	0.00	0.08	Matches
175	Mamadou Dieng	sn SEN	FW	Minnesota Utd	22-122	2004	13	2	228	2.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
176	Griffin Dillon	us USA	MF	Real Salt Lake	23-042	2003	8	3	322	3.6	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
177	Puso Dithejane	za RSA	MF	Chicago Fire	21-360	2004	8	1	172	1.9	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
178	Innocent Dje	ci CIV	MF	Chicago Fire	23-032	2003	13	10	898	10.0	0	0	0	0	0	0	5	0	0.00	0.00	0.00	0.00	0.00	Matches
179	Nikola Djordjevic	us USA	DF	Vancouver W'caps	23-204	2002	2	0	16	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
180	Ronald Donkor	gh GHA	MF	RB New York	21-198	2004	14	14	1,180	13.1	1	4	5	1	0	0	4	0	0.08	0.31	0.38	0.08	0.38	Matches
181	Shane Donovan	us USA	MF	Sporting KC	19-151	2007	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
182	Griffin Dorsey	us USA	MF,DF	Orlando City	27-093	1999	12	11	951	10.6	2	1	3	2	0	0	1	0	0.19	0.09	0.28	0.19	0.28	Matches
183	C.J. dos Santos	cv CPV	GK	San Diego FC	25-286	2000	2	2	179	2.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
184	Matthew Dos Santos	us USA	DF	RB New York	18-001	2008	14	13	930	10.3	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
185	Hassani Dotson	us USA	MF	Seattle Sounders	28-304	1997	10	7	566	6.3	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
186	Anders Dreyer	dk DEN	FW,MF	San Diego FC	28-035	1998	15	14	1,284	14.3	6	7	13	4	2	2	0	0	0.42	0.49	0.91	0.28	0.77	Matches
187	Manu Duah	gh GHA	DF	San Diego FC	21-001	2005	14	14	1,199	13.3	0	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	0.00	Matches
188	Nicolás Dubersarsky	ar ARG	MF	Austin FC	21-167	2004	11	7	659	7.3	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
189	Morris Duggan	de GER	DF	Minnesota Utd	25-225	2000	15	15	1,350	15.0	1	0	1	1	0	0	4	0	0.07	0.00	0.07	0.07	0.07	Matches
190	Bryce Duke	us USA	DF	San Diego FC	25-098	2001	4	1	78	0.9	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
191	Kyle Duncan	us USA	MF,DF	Minnesota Utd	28-302	1997	12	10	828	9.2	1	0	1	1	0	0	2	0	0.11	0.00	0.11	0.11	0.11	Matches
192	Chris Durkin	us USA	MF	St. Louis City	26-118	2000	13	13	1,128	12.5	2	0	2	2	0	0	7	1	0.16	0.00	0.16	0.16	0.16	Matches
193	Jeremy Ebobisse	us USA	FW	LAFC	29-112	1997	6	1	177	2.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
194	Ender Echenique	ve VEN	MF	FC Cincinnati	22-065	2004	13	8	775	8.6	1	4	5	1	0	0	1	0	0.12	0.46	0.58	0.12	0.58	Matches
195	Daniel Edelman	us USA	MF	St. Louis City	23-039	2003	13	12	1,071	11.9	1	2	3	1	0	0	1	0	0.08	0.17	0.25	0.08	0.25	Matches
196	Earl Edwards Jr.	us USA	GK	SJ Earthquakes	34-133	1992	1	1	23	0.3	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
197	Matthew Edwards	us USA	DF	Atlanta Utd	23-109	2003	7	2	255	2.8	0	1	1	0	0	0	1	0	0.00	0.35	0.35	0.00	0.35	Matches
198	Raheem Edwards	ca CAN	DF,MF	Toronto FC	30-326	1995	12	9	737	8.2	0	0	0	0	0	0	3	1	0.00	0.00	0.00	0.00	0.00	Matches
199	Wilson Eisner	us USA	DF	San Diego FC	24-034	2002	4	0	113	1.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
200	Troy Elgersma		MF	LA Galaxy			1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
201	Jack Elliott	eng ENG	DF	Chicago Fire	30-285	1995	12	12	1,025	11.4	0	1	1	0	0	0	3	0	0.00	0.09	0.09	0.00	0.09	Matches
202	Justin Ellis	us USA	FW,MF	Orlando City	19-023	2007	8	7	534	5.9	1	2	3	1	0	0	0	0	0.17	0.34	0.51	0.17	0.51	Matches
203	Rayan Elloumi	tn TUN	FW	Vancouver W'caps	18-262	2007	10	0	81	0.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
204	Lukas Engel	dk DEN	DF	Real Salt Lake	27-174	1998	8	8	659	7.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
205	Lawrence Ennali	de GER	MF,DF	Houston Dynamo	24-091	2002	14	12	1,085	12.1	3	2	5	3	0	0	2	0	0.25	0.17	0.41	0.25	0.41	Matches
206	Olger Escobar	gt GUA	MF,FW	CF Montréal	19-268	2006	12	4	291	3.2	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
207	Cristian Espinoza	ar ARG	MF,FW	Nashville SC	31-064	1995	14	11	988	11.0	3	6	9	3	0	0	1	0	0.27	0.55	0.82	0.27	0.82	Matches
208	Derrick Etienne	ht HAI	MF,FW	Toronto FC	29-193	1996	11	6	646	7.2	2	0	2	2	0	0	0	0	0.28	0.00	0.28	0.28	0.28	Matches
209	Stephen Eustáquio	ca CAN	MF	LAFC	29-167	1996	10	7	601	6.7	1	1	2	1	0	0	0	0	0.15	0.15	0.30	0.15	0.30	Matches
210	Evander	br BRA	MF,FW	FC Cincinnati	27-362	1998	14	13	1,109	12.3	9	6	15	6	3	3	2	0	0.73	0.49	1.22	0.49	0.97	Matches
211	Matthew Evans	gt GUA	MF	LAFC	20-012	2006	1	1	55	0.6	0	1	1	0	0	0	1	0	0.00	1.64	1.64	0.00	1.64	Matches
212	Nicolás Ezequiel Fernández	ar ARG	FW	NYCFC	26-146	2000	15	15	1,323	14.7	10	3	13	8	2	2	4	0	0.68	0.20	0.88	0.54	0.75	Matches
213	Diego Fagúndez	uy URU	MF	NE Revolution	31-112	1995	9	1	193	2.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
214	Maximiliano Falcón	uy URU	DF	Inter Miami	29-036	1997	9	9	810	9.0	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
215	Fallou Fall	sn SEN	DF	St. Louis City	22-052	2004	5	2	224	2.5	1	0	1	1	0	0	1	0	0.40	0.00	0.40	0.40	0.40	Matches
216	Mamadou Fall	sn SEN	DF	St. Louis City	23-197	2002	3	0	35	0.4	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
217	Arnau Farnós	es ESP	MF	NYCFC	23-139	2003	7	2	153	1.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
218	Andrew Farrell	us USA	DF	NE Revolution	34-065	1992	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
219	Logan Farrington	us USA	FW,MF	FC Dallas	24-174	2001	14	9	780	8.7	6	2	8	5	1	1	3	0	0.69	0.23	0.92	0.58	0.81	Matches
220	Mohamed Farsi	dz ALG	MF,DF	Columbus Crew	26-172	1999	6	2	208	2.3	0	2	2	0	0	0	0	0	0.00	0.87	0.87	0.00	0.87	Matches
221	Ilay Feingold	il ISR	DF	NE Revolution	21-287	2004	9	8	666	7.4	1	0	1	1	0	0	1	0	0.14	0.00	0.14	0.14	0.14	Matches
222	Nick Fernandez	us USA	MF	SJ Earthquakes	24-166	2001	11	3	317	3.5	1	2	3	1	0	0	0	0	0.28	0.57	0.85	0.28	0.85	Matches
223	Duran Ferree	us USA	GK	San Diego FC	19-251	2006	13	12	1,081	12.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
224	Jesús Ferreira	us USA	MF	Seattle Sounders	25-164	2000	13	11	861	9.6	2	3	5	2	0	1	1	0	0.21	0.31	0.52	0.21	0.52	Matches
225	Dominik Fitz	at AUT	FW,MF	Minnesota Utd	26-355	1999	1	0	8	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
226	Gilberto Flores	py PAR	DF	FC Cincinnati	23-066	2003	7	4	303	3.4	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
227	Max Floriani	us USA	DF	SJ Earthquakes	23-120	2003	2	2	159	1.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
228	CJ Fodrey	us USA	FW	Austin FC	22-116	2004	13	2	247	2.7	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
229	Mamadou Fofana	ml MLI	DF	NE Revolution	28-136	1998	13	13	1,170	13.0	1	0	1	1	0	0	3	0	0.08	0.00	0.08	0.08	0.08	Matches
230	Emil Forsberg	se SWE	MF	RB New York	34-226	1991	14	13	1,075	11.9	1	3	4	1	0	0	0	0	0.08	0.25	0.33	0.08	0.33	Matches
231	Ajani Fortune	tt TRI	MF	Atlanta Utd	23-158	2002	9	4	448	5.0	2	0	2	2	0	0	0	0	0.40	0.00	0.40	0.40	0.40	Matches
232	Jimer Fory	co COL	DF	Portland Timbers	24-013	2002	13	13	1,067	11.9	0	0	0	0	0	0	3	1	0.00	0.00	0.00	0.00	0.00	Matches
233	Kobe Franklin	ca CAN	DF,MF	Toronto FC	23-027	2003	11	9	769	8.5	2	2	4	2	0	0	0	0	0.23	0.23	0.47	0.23	0.47	Matches
234	Ian Fray	jm JAM	DF	Inter Miami	23-279	2002	11	9	663	7.4	1	1	2	1	0	0	4	0	0.14	0.14	0.27	0.14	0.27	Matches
235	Wayne Frederick	tt TRI	MF,DF	Colorado Rapids	21-358	2004	13	10	929	10.3	2	2	4	2	0	0	1	1	0.19	0.19	0.39	0.19	0.39	Matches
236	Matt Freese	us USA	GK	NYCFC	27-277	1998	15	15	1,350	15.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
237	Malcolm Fry	us USA	FW	NE Revolution	21-022	2005	4	0	46	0.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
238	Matías Galarza	py PAR	MF,FW	Atlanta Utd	24-115	2002	10	8	663	7.4	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
239	Jon Gallagher	ie IRL	DF,MF	Austin FC	30-103	1996	15	13	1,188	13.2	0	1	1	0	0	0	2	0	0.00	0.08	0.08	0.00	0.08	Matches
240	Carlos Garcés	co COL	DF	LA Galaxy	24-238	2001	10	8	704	7.8	0	1	1	0	0	0	3	1	0.00	0.13	0.13	0.00	0.13	Matches
241	Manu García	es ESP	MF,FW	Sporting KC	28-155	1998	14	11	1,002	11.1	1	3	4	1	0	0	2	0	0.09	0.27	0.36	0.09	0.36	Matches
242	Luka Gavran	ca CAN	GK	Toronto FC	26-028	2000	14	14	1,260	14.0	1	0	1	1	0	0	0	0	0.07	0.00	0.07	0.07	0.07	Matches
243	Dániel Gazdag	hu HUN	FW	Columbus Crew	30-096	1996	11	7	552	6.1	1	0	1	1	0	0	0	0	0.16	0.00	0.16	0.16	0.16	Matches
244	Owen Géne	fr FRA	MF	Minnesota Utd	23-079	2003	14	8	697	7.7	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
245	Mihail Gherasimencov	md MDA	DF	Vancouver W'caps	21-073	2005	6	2	217	2.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
246	Samuel Gidi	sk SVK	MF,DF	FC Cincinnati	22-052	2004	14	12	1,047	11.6	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
247	Carles Gil	es ESP	MF	NE Revolution	33-196	1992	14	14	1,251	13.9	5	3	8	2	3	3	2	0	0.36	0.22	0.58	0.14	0.36	Matches
248	Thomas Gillier	cl CHI	GK	CF Montréal	22-009	2004	14	14	1,260	14.0	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
249	Jackson Gilman	us USA	DF	Toronto FC	22-038	2004	2	2	175	1.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
250	Justen Glad	us USA	DF	Real Salt Lake	29-098	1997	12	12	1,050	11.7	0	1	1	0	0	0	0	0	0.00	0.09	0.09	0.00	0.09	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
251	Jakob Glesnes	no NOR	DF	LA Galaxy	32-073	1994	9	9	765	8.5	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
252	Aníbal Godoy	pa PAN	MF	San Diego FC	36-116	1990	14	10	795	8.8	0	1	1	0	0	0	3	0	0.00	0.11	0.11	0.00	0.11	Matches
253	André Gomes	pt POR	MF	Columbus Crew	32-311	1993	9	9	676	7.5	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
254	Yeimar Gómez Andrade	co COL	DF	Seattle Sounders	33-341	1992	3	3	169	1.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
255	Ignacio Gómez	ar ARG	MF	Orlando City	20-063	2006	2	0	14	0.2	1	0	1	1	0	0	1	0	6.43	0.00	6.43	6.43	6.43	Matches
256	Sebastian Gomez	us USA	MF	Seattle Sounders	20-016	2006	1	0	15	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
257	Nicksoen Gomis	fr FRA	DF	Toronto FC	24-083	2002	2	1	78	0.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
258	Jonathan González	mx MEX	MF	SJ Earthquakes	27-054	1999	8	2	166	1.8	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
259	Mauricio Gonzalez		MF	Minnesota Utd			6	0	76	0.8	1	0	1	1	0	0	0	0	1.18	0.00	1.18	1.18	1.18	Matches
260	Archie Goodwin	au AUS	FW	Charlotte	21-211	2004	13	1	181	2.0	3	0	3	2	1	1	1	0	1.49	0.00	1.49	0.99	0.99	Matches
261	Zavier Gozo	us USA	MF,FW	Real Salt Lake	19-076	2007	14	14	1,235	13.7	6	4	10	6	0	0	4	0	0.44	0.29	0.73	0.44	0.73	Matches
262	Tayvon Gray	jm JAM	DF	NYCFC	23-291	2002	14	14	1,213	13.5	1	1	2	1	0	0	4	1	0.07	0.07	0.15	0.07	0.15	Matches
263	Julian Gressel	us USA	DF,MF	Minnesota Utd	32-172	1993	3	0	52	0.6	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
264	Yuri Guboglo	ht HAI	DF	CF Montréal	19-078	2007	1	1	62	0.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
265	Gage Guerra	us USA	FW	Portland Timbers	23-167	2002	6	3	279	3.1	1	1	2	1	0	0	0	0	0.32	0.32	0.65	0.32	0.65	Matches
266	Morgan Guilavogui	gn GUI	MF,FW	Real Salt Lake	28-088	1998	12	9	828	9.2	1	3	4	1	0	0	4	0	0.11	0.33	0.43	0.11	0.43	Matches
267	Guilherme	br BRA	FW,MF	Houston Dynamo	31-054	1995	14	13	1,160	12.9	8	4	12	8	0	0	2	0	0.62	0.31	0.93	0.62	0.93	Matches
268	Colin Guske	us USA	MF	Orlando City	19-128	2007	6	2	285	3.2	0	0	0	0	0	0	2	1	0.00	0.00	0.00	0.00	0.00	Matches
269	Raul Gustavo	br BRA	DF	NYCFC	27-043	1999	14	10	953	10.6	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
270	Andrew Gutman	us USA	DF	Chicago Fire	29-247	1996	10	9	788	8.8	1	2	3	1	0	0	3	0	0.11	0.23	0.34	0.11	0.34	Matches
271	Justin Haak	us USA	DF,MF	LA Galaxy	24-267	2001	14	12	1,093	12.1	0	1	1	0	0	0	2	0	0.00	0.08	0.08	0.00	0.08	Matches
272	Taha Habroune	us USA	MF,FW	Columbus Crew	20-121	2006	14	11	923	10.3	1	2	3	1	0	0	2	0	0.10	0.20	0.29	0.10	0.29	Matches
273	Teenage Hadebe	zw ZIM	DF	FC Cincinnati	30-262	1995	7	3	272	3.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
274	Nick Hagglund	us USA	DF	FC Cincinnati	33-265	1992	13	9	857	9.5	1	0	1	1	0	0	1	0	0.11	0.00	0.11	0.11	0.11	Matches
275	Maren Haile-Selassie	ch SUI	MF,FW	Chicago Fire	27-085	1999	14	11	1,047	11.6	3	2	5	3	0	0	1	0	0.26	0.17	0.43	0.26	0.43	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
276	Julian Hall	us USA	FW	RB New York	18-074	2008	15	15	1,281	14.2	9	3	12	9	0	0	0	0	0.63	0.21	0.84	0.63	0.84	Matches
277	Lucas Halter	br BRA	DF	Houston Dynamo	26-035	2000	3	3	249	2.8	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
278	Nicholas Hansen	dk DEN	GK	Colorado Rapids	24-331	2001	6	6	540	6.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
279	Ian Harkes	us USA	MF	SJ Earthquakes	31-068	1995	14	3	514	5.7	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
280	Cameron Harper	us USA	DF,MF	RB New York	24-199	2001	1	0	12	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
281	Nathan Harriel	us USA	DF	Philadelphia Union	25-044	2001	15	15	1,350	15.0	1	1	2	1	0	0	2	0	0.07	0.07	0.13	0.07	0.13	Matches
282	Alex Harris	us USA	FW	Colorado Rapids	21-110	2005	4	1	95	1.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
283	Calvin Harris	eng ENG	FW,MF	Sporting KC	26-078	2000	14	12	1,005	11.2	2	3	5	2	0	0	1	0	0.18	0.27	0.45	0.18	0.45	Matches
284	Marcel Hartel	de GER	MF,FW	St. Louis City	30-138	1996	12	12	1,078	12.0	3	1	4	3	0	0	0	0	0.25	0.08	0.33	0.25	0.33	Matches
285	Carlos Harvey	pa PAN	DF	Minnesota Utd	26-123	2000	4	1	100	1.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
286	Thomas Hasal	ca CAN	GK	LAFC	26-332	1999	3	3	209	2.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
287	Silvan Hefti	ch SUI	DF	D.C. United	28-224	1997	14	14	1,216	13.5	0	2	2	0	0	0	4	1	0.00	0.15	0.15	0.00	0.15	Matches
288	Malik Henry	ca CAN	MF	Toronto FC	23-318	2002	11	5	488	5.4	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
289	Fabian Herbers	de GER	FW,MF	CF Montréal	32-293	1993	4	0	96	1.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
290	Ronald Hernández	ve VEN	DF	Atlanta Utd	28-258	1997	2	2	149	1.7	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
291	Aaron Herrera	gt GUA	MF	D.C. United	29-000	1997	7	4	387	4.3	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
292	Héctor Herrera	mx MEX	MF	Houston Dynamo	36-048	1990	13	5	556	6.2	1	0	1	1	0	0	0	0	0.16	0.00	0.16	0.16	0.16	Matches
293	Marcelo Herrera	ar ARG	DF,MF	Columbus Crew	27-215	1998	13	9	858	9.5	0	1	1	0	0	0	2	0	0.00	0.10	0.10	0.00	0.10	Matches
294	Lucas Herrington	au AUS	DF	Colorado Rapids	18-274	2007	15	15	1,350	15.0	1	1	2	1	0	0	4	0	0.07	0.07	0.13	0.07	0.13	Matches
295	Son Heung-min	kr KOR	FW,MF	LAFC	33-333	1992	13	12	1,042	11.6	0	8	8	0	0	0	1	0	0.00	0.69	0.69	0.00	0.69	Matches
296	Aiden Hezarkhani	us USA	MF,FW	Real Salt Lake	18-343	2007	13	8	557	6.2	2	0	2	2	0	0	1	0	0.32	0.00	0.32	0.32	0.32	Matches
297	Bode Hidalgo	us USA	DF	CF Montréal	24-104	2002	4	2	255	2.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
298	Brendan Hines-Ike	us USA	DF	Austin FC	31-188	1994	11	11	942	10.5	1	0	1	1	0	0	2	0	0.10	0.00	0.10	0.10	0.10	Matches
299	Bongokuhle Hlongwane	za RSA	MF	Minnesota Utd	25-351	2000	10	4	414	4.6	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
300	Rob Holding	eng ENG	DF	Colorado Rapids	30-259	1995	13	12	976	10.8	0	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
301	Ryan Hollingshead	us USA	MF,DF	LAFC	35-051	1991	11	6	599	6.7	1	0	1	1	0	0	1	0	0.15	0.00	0.15	0.15	0.15	Matches
302	Duane Holmes	us USA	MF,DF	Houston Dynamo	31-212	1994	8	7	514	5.7	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
303	Jackson Hopkins	us USA	FW,MF	D.C. United	21-340	2004	15	13	1,079	12.0	2	1	3	2	0	0	3	0	0.17	0.08	0.25	0.17	0.25	Matches
304	Ethan Horvath	us USA	GK	RB New York	30-362	1995	15	15	1,350	15.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
305	Lucas Hoyos	ar ARG	GK	Atlanta Utd	37-038	1989	14	14	1,260	14.0	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
306	Keegan Hughes	us USA	DF	NE Revolution	25-319	2000	1	1	81	0.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
307	Iago	br BRA	DF	Orlando City	21-049	2005	13	11	1,006	11.2	0	0	0	0	0	0	4	0	0.00	0.00	0.00	0.00	0.00	Matches
308	Sebastien Ibeagha	us USA	DF	FC Dallas	34-136	1992	15	11	967	10.7	0	1	1	0	0	0	1	0	0.00	0.09	0.09	0.00	0.09	Matches
309	Aliyu Ibrahim	ng NGA	MF	Houston Dynamo	24-141	2002	11	2	260	2.9	1	0	1	1	0	0	0	0	0.35	0.00	0.35	0.35	0.35	Matches
310	Milan Iloski	us USA	FW,MF	Philadelphia Union	26-312	1999	15	15	1,199	13.3	7	1	8	5	2	3	1	0	0.53	0.08	0.60	0.38	0.45	Matches
311	Marcus Ingvartsen	dk DEN	FW	San Diego FC	30-153	1996	15	13	1,108	12.3	11	2	13	10	1	1	1	0	0.89	0.16	1.06	0.81	0.97	Matches
312	Eric Izoita	us USA	MF	Portland Timbers	18-271	2007	1	1	90	1.0	1	0	1	1	0	0	0	0	1.00	0.00	1.00	1.00	1.00	Matches
313	Ayoub Jabbari	ma MAR	FW	FC Cincinnati	26-127	2000	13	4	368	4.1	1	2	3	1	0	0	1	0	0.24	0.49	0.73	0.24	0.73	Matches
