Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_1,Ast_1,G+A_1,G-PK_1,G+A-PK,Matches,xG,npxG,xAG,Sh,source_file
489,Devin Padelford,us USA,"MF,DF",Minnesota Utd,,2003.0,12,4,496,5.5,0,1,1,0,0,0,0,0,0.0,0.18,0.18,0.0,0.18,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
490,Joseph Paintsil,gh GHA,"FW,MF",LA Galaxy,,1998.0,11,10,850,9.4,3,2,5,3,0,0,1,0,0.32,0.21,0.53,0.32,0.53,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
491,Jeison Palacios,co COL,DF,Nashville SC,,1994.0,11,11,978,10.9,1,0,1,1,0,0,2,0,0.09,0.0,0.09,0.09,0.09,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
492,Sergi Palencia,es ESP,DF,LAFC,,1996.0,9,8,624,6.9,1,0,1,1,0,0,2,0,0.14,0.0,0.14,0.14,0.14,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
493,James Pantemis,ca CAN,GK,Portland Timbers,,1997.0,14,14,1260,14.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
494,Isaiah Parente,us USA,MF,LA Galaxy,,2000.0,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
495,Tim Parker,us USA,DF,RB New York,,1993.0,7,4,418,4.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
496,Keaton Parks,us USA,MF,NYCFC,,1997.0,14,10,821,9.1,2,0,2,2,0,0,3,0,0.22,0.0,0.22,0.22,0.22,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
497,Marco Pašalić,hr CRO,"MF,FW",Orlando City,,2000.0,10,8,642,7.1,2,0,2,2,0,0,3,0,0.28,0.0,0.28,0.28,0.28,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
498,Pedrinho,br BRA,FW,Orlando City,,2006.0,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
499,Peglow,br BRA,MF,D.C. United,,2002.0,15,15,1288,14.3,1,3,4,1,0,0,4,0,0.07,0.21,0.28,0.07,0.28,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
500,Amahl Pellegrino,no NOR,"FW,MF",San Diego FC,,1990.0,11,8,673,7.5,2,1,3,2,0,0,0,1,0.27,0.13,0.4,0.27,0.40,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
501,Matti Peltola,fi FIN,MF,D.C. United,,2002.0,15,15,1320,14.7,1,0,1,1,0,0,1,0,0.07,0.0,0.07,0.07,0.07,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
502,Andrés Perea,us USA,MF,NYCFC,,2000.0,5,1,203,2.3,1,0,1,1,0,0,0,0,0.44,0.0,0.44,0.44,0.44,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
503,Daniel Pereira,ve VEN,MF,Austin FC,,2000.0,8,4,366,4.1,0,1,1,0,0,0,1,0,0.0,0.25,0.25,0.0,0.25,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
504,Matheus Pereira,br BRA,MF,Toronto FC,,2000.0,2,1,120,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
505,Joaquín Pereyra,ar ARG,"FW,MF",Minnesota Utd,,1998.0,15,14,1277,14.2,1,5,6,1,0,0,2,0,0.07,0.35,0.42,0.07,0.42,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
506,Miguel Perez,us USA,MF,St. Louis City,,2005.0,7,3,228,2.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
507,Nikola Petković,rs SRB,MF,Seattle Sounders,,2003.0,4,2,134,1.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
508,Luca Petrasso,ca CAN,DF,CF Montréal,,2000.0,12,12,1074,11.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
509,Hugo Picard,fr FRA,"MF,FW",Columbus Crew,,2003.0,15,8,752,8.4,2,2,4,2,0,0,0,0,0.24,0.24,0.48,0.24,0.48,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
510,Fafà Picault,ht HAI,FW,Atlanta Utd,,1991.0,7,1,189,2.1,1,1,2,1,0,0,0,0,0.48,0.48,0.95,0.48,0.95,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
511,Kevin Pierre Jr,us USA,MF,NYCFC,,2003.0,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
512,Samuel Piette,ca CAN,MF,CF Montréal,,1994.0,10,6,496,5.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
513,Ian Pilcher,us USA,DF,San Diego FC,,2003.0,8,2,169,1.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
514,Mauricio Pineda,us USA,MF,Chicago Fire,,1997.0,9,5,449,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
515,Dániel Pintér,us USA,MF,Inter Miami,,2007.0,7,1,215,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
516,Ariath Piol,au AUS,FW,Real Salt Lake,,2004.0,2,2,164,1.8,1,0,1,1,0,0,0,0,0.55,0.0,0.55,0.55,0.55,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
517,Gabriel Pirani,br BRA,"FW,MF",D.C. United,,2002.0,7,6,468,5.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
518,Preston Plambeck,us USA,MF,Inter Miami,,2005.0,3,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
519,Matt Polster,us USA,MF,NE Revolution,,1993.0,9,7,533,5.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
520,Dante Polvara,us USA,DF,St. Louis City,,2000.0,14,14,1183,13.1,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
521,Célio Pompeu,br BRA,MF,St. Louis City,,1999.0,3,1,114,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
522,Ezequiel Ponce,ar ARG,FW,Houston Dynamo,,1997.0,13,10,869,9.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
523,Ryan Porteous,sct SCO,DF,LAFC,,1999.0,13,11,1068,11.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
524,Alvas Powell,jm JAM,DF,FC Cincinnati,,1994.0,7,1,158,1.8,0,1,1,0,0,0,0,1,0.0,0.57,0.57,0.0,0.57,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
525,Owen Presthus,us USA,DF,Columbus Crew,,2006.0,1,1,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
526,Ralph Priso-Mbongue,ca CAN,DF,Vancouver W'caps,,2002.0,6,5,467,5.2,1,0,1,1,0,0,0,0,0.19,0.0,0.19,0.19,0.19,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
527,Andrew Privett,us USA,DF,Charlotte,,2000.0,8,6,570,6.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
528,John Pulskamp,us USA,GK,Sporting KC,,2001.0,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
529,Troy Putt,nz NZL,FW,Minnesota Utd,,2006.0,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
530,Ahmed Qasem,iq IRQ,"MF,FW",Nashville SC,,2003.0,14,9,729,8.1,1,1,2,1,0,0,3,0,0.12,0.12,0.25,0.12,0.25,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
531,Philip Quinton,us USA,DF,Real Salt Lake,,1999.0,11,8,765,8.5,0,1,1,0,0,0,1,0,0.0,0.12,0.12,0.0,0.12,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
532,Viktor Radojevic,rs SRB,DF,Chicago Fire,,2004.0,6,1,115,1.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
533,Jeremy Rafanello,us USA,MF,Philadelphia Union,,2000.0,4,2,204,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
534,Jackson Ragen,us USA,DF,Seattle Sounders,,1998.0,12,11,1059,11.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
535,Brooklyn Raines,us USA,MF,NE Revolution,,2005.0,13,13,1137,12.6,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
536,Bryan Ramírez,ec ECU,MF,FC Cincinnati,,2000.0,14,13,1120,12.4,0,2,2,0,0,0,6,0,0.0,0.16,0.16,0.0,0.16,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
537,Christian Ramirez,us USA,FW,Austin FC,,1991.0,14,8,682,7.6,4,1,5,4,0,0,0,0,0.53,0.13,0.66,0.53,0.66,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
538,Rubén Ramos,us USA,FW,LA Galaxy,,2007.0,3,1,98,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
539,Ryan Raposo,ca CAN,"DF,MF",LAFC,,1999.0,7,3,323,3.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
540,Tim Ream,us USA,DF,Charlotte,,1987.0,11,11,945,10.5,0,1,1,0,0,0,0,0,0.0,0.1,0.1,0.0,0.10,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
541,Sergio Reguilón,es ESP,DF,Inter Miami,,1996.0,6,5,356,4.0,1,0,1,1,0,0,1,0,0.25,0.0,0.25,0.25,0.25,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
542,Jayden Reid,us USA,DF,Sporting KC,,2001.0,10,10,890,9.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
543,Seymour Reid,jm JAM,FW,NYCFC,,2008.0,10,0,84,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
544,Tahir Reid-Brown,us USA,DF,Orlando City,,2006.0,7,2,225,2.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
545,William Reilly,us USA,MF,Atlanta Utd,,2002.0,4,3,216,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
546,Agustín Resch,ar ARG,DF,Houston Dynamo,,2002.0,13,8,776,8.6,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
547,Marco Reus,de GER,"MF,FW",LA Galaxy,,1989.0,15,12,1018,11.3,4,5,9,3,1,1,0,0,0.35,0.44,0.8,0.27,0.71,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
548,Justin Reynolds,us USA,"DF,MF",Sporting KC,,2004.0,8,4,317,3.5,0,1,1,0,0,0,0,0,0.0,0.28,0.28,0.0,0.28,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
549,Bernardo Rhein,br BRA,FW,Orlando City,,2007.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
550,Andrew Rick,us USA,GK,Philadelphia Union,,2006.0,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
551,Jamar Ricketts,us USA,"MF,DF",SJ Earthquakes,,2001.0,13,11,863,9.6,0,2,2,0,0,0,1,0,0.0,0.21,0.21,0.0,0.21,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
552,Kalani Rienzi,us USA,DF,Seattle Sounders,,2002.0,11,8,816,9.1,1,0,1,1,0,0,0,0,0.11,0.0,0.11,0.11,0.11,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
553,Chris Rindov,us USA,DF,LA Galaxy,,2001.0,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
554,Rocco Ríos Novo,ar ARG,GK,Inter Miami,,2002.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
555,Reid Roberts,us USA,DF,SJ Earthquakes,,2003.0,14,14,1260,14.0,1,0,1,1,0,0,4,0,0.07,0.0,0.07,0.07,0.07,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
556,Miles Robinson,us USA,DF,FC Cincinnati,,1997.0,9,8,603,6.7,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
557,Stian Rode Gregersen,no NOR,DF,Atlanta Utd,,1995.0,9,8,724,8.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
558,James Rodríguez,co COL,"MF,FW",Minnesota Utd,,1991.0,6,2,195,2.2,0,2,2,0,0,0,0,0,0.0,0.92,0.92,0.0,0.92,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
559,Sam Rogers,us USA,DF,Chicago Fire,,1999.0,1,1,75,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
560,Andy Rojas,cr CRC,FW,RB New York,,2005.0,2,0,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
561,Alex Roldan,sv SLV,DF,Seattle Sounders,,1996.0,11,9,739,8.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
562,Cristian Roldan,us USA,MF,Seattle Sounders,,1995.0,12,10,956,10.6,3,1,4,3,0,0,1,0,0.28,0.09,0.38,0.28,0.38,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
563,Nicolás Romero,ar ARG,DF,Minnesota Utd,,2003.0,9,8,638,7.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
564,David Romney,us USA,DF,SJ Earthquakes,,1993.0,9,4,423,4.7,1,0,1,1,0,0,0,0,0.21,0.0,0.21,0.21,0.21,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
565,Connor Ronan,ie IRL,MF,Colorado Rapids,,1998.0,6,2,199,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
566,Joseph Rosales,hn HON,MF,Austin FC,,2000.0,15,15,1274,14.2,1,1,2,1,0,0,2,0,0.07,0.07,0.14,0.07,0.14,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
567,Tanner Rosborough,us USA,FW,RB New York,,2008.0,5,0,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
568,Keegan Rosenberry,us USA,DF,Colorado Rapids,,1993.0,11,2,418,4.6,1,0,1,1,0,0,0,0,0.22,0.0,0.22,0.22,0.22,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
569,Diego Rossi,uy URU,"FW,MF",Columbus Crew,,1998.0,15,14,1259,14.0,6,1,7,5,1,1,0,0,0.43,0.07,0.5,0.36,0.43,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
570,Paul Rothrock,us USA,MF,Seattle Sounders,,1999.0,12,9,910,10.1,4,1,5,4,0,0,1,0,0.4,0.1,0.49,0.4,0.49,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
571,Kye Rowles,au AUS,DF,D.C. United,,1998.0,14,14,1260,14.0,1,0,1,1,0,0,1,0,0.07,0.0,0.07,0.07,0.07,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
572,David Ruíz,hn HON,MF,Inter Miami,,2004.0,4,2,152,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
573,Pablo Ruíz,ar ARG,MF,Real Salt Lake,,1998.0,4,0,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
574,Albert Rusnák,sk SVK,"MF,FW",Seattle Sounders,,1994.0,12,8,834,9.3,3,3,6,1,2,2,0,0,0.32,0.32,0.65,0.11,0.43,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
575,Jorge Ruvalcaba,mx MEX,"FW,MF",RB New York,,2001.0,15,14,1134,12.6,7,0,7,7,0,0,4,0,0.56,0.0,0.56,0.56,0.56,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
576,Emmanuel Sabbi,us USA,MF,Vancouver W'caps,,1997.0,11,7,607,6.7,2,2,4,2,0,0,2,0,0.3,0.3,0.59,0.3,0.59,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
577,Besard Sabovic,se SWE,MF,Austin FC,,1998.0,10,2,373,4.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
578,Anisse Saidi,tn TUN,FW,San Diego FC,,2008.0,2,0,21,0.2,0,1,1,0,0,0,0,0,0.0,4.29,4.29,0.0,4.29,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
579,Anton Salétros,se SWE,MF,Chicago Fire,,1996.0,12,12,1054,11.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
580,Dániel Sallói,hu HUN,"MF,FW",Toronto FC,,1996.0,14,13,1199,13.3,4,3,7,4,0,0,1,0,0.3,0.23,0.53,0.3,0.53,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
581,Diadie Samassékou,ml MLI,MF,Houston Dynamo,,1996.0,12,8,635,7.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
582,Lucas Sanabria,uy URU,MF,LA Galaxy,,2003.0,15,10,882,9.8,2,1,3,2,0,0,4,0,0.2,0.1,0.31,0.2,0.31,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
583,Cooper Sanchez,us USA,MF,Atlanta Utd,,2008.0,13,12,930,10.3,0,1,1,0,0,0,4,0,0.0,0.1,0.1,0.0,0.10,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
584,Ilie Sánchez,es ESP,MF,Austin FC,,1990.0,12,11,744,8.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
585,William Sands,us USA,DF,NE Revolution,,2000.0,14,14,1196,13.3,1,0,1,1,0,0,2,0,0.08,0.0,0.08,0.08,0.08,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
586,Edvard Sandvik Tagseth,no NOR,MF,Nashville SC,,2001.0,9,8,689,7.7,1,0,1,1,0,0,1,0,0.13,0.0,0.13,0.13,0.13,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
587,Jeong Sangbin,kr KOR,"MF,FW",St. Louis City,,2002.0,8,5,308,3.4,1,1,2,1,0,0,0,0,0.29,0.29,0.58,0.29,0.58,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
588,Sergio Santos Gomes,br BRA,FW,Atlanta Utd,,1994.0,3,0,35,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
589,Lineker Rodrigues dos Santos,br BRA,,Real Salt Lake,,2002.0,1,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
590,Rafael Santos,br BRA,"MF,DF",St. Louis City,,1998.0,12,10,876,9.7,1,1,2,1,0,0,1,0,0.1,0.1,0.21,0.1,0.21,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
591,Harvey Sarajian,us USA,FW,Orlando City,,2005.0,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
592,Kieran Sargeant,us USA,DF,San Diego FC,,2003.0,8,6,439,4.9,0,1,1,0,0,0,0,0,0.0,0.21,0.21,0.0,0.21,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
593,Josh Sargent,us USA,FW,Toronto FC,,2000.0,8,7,556,6.2,3,1,4,3,0,0,0,0,0.49,0.16,0.65,0.49,0.65,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
594,Samuel Sarver,us USA,MF,FC Dallas,,2003.0,10,1,214,2.4,3,0,3,3,0,0,4,0,1.26,0.0,1.26,1.26,1.26,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
595,David Schnegg,at AUT,DF,Charlotte,,1998.0,9,5,522,5.8,1,1,2,1,0,0,4,1,0.17,0.17,0.34,0.17,0.34,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
596,Sebastian Schonlau,de GER,"DF,MF",Vancouver W'caps,,1994.0,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
597,Patrick Schulte,us USA,GK,Columbus Crew,,2001.0,15,15,1350,15.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
598,Brian Schwake,us USA,GK,Nashville SC,,2001.0,14,14,1260,14.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
599,Dante Sealy,tt TRI,"MF,FW",Colorado Rapids,,2003.0,14,10,774,8.6,0,2,2,0,0,0,1,0,0.0,0.23,0.23,0.0,0.23,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
600,Telasco Segovia,ve VEN,MF,Inter Miami,,2003.0,14,13,1129,12.5,2,6,8,2,0,0,7,0,0.16,0.48,0.64,0.16,0.64,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
601,Eddie Segura,co COL,DF,LAFC,,1997.0,13,13,1116,12.4,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
602,Amar Sejdic,us USA,MF,Columbus Crew,,1996.0,7,1,186,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
603,Giovanny Sequera,ve VEN,DF,Philadelphia Union,,2006.0,1,1,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
604,Brandon Servania,us USA,MF,D.C. United,,1999.0,14,14,1190,13.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
605,Japhet Sery,dk DEN,DF,Philadelphia Union,,2000.0,10,9,730,8.1,1,0,1,1,0,0,4,1,0.12,0.0,0.12,0.12,0.12,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
606,Jacob Shaffelburg,ca CAN,MF,LAFC,,1999.0,6,2,225,2.5,0,2,2,0,0,0,0,0,0.0,0.8,0.8,0.0,0.80,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
607,Alexander Shaw,us USA,MF,Inter Miami,,2008.0,2,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
608,Jason Shokalook,us USA,FW,Chicago Fire,,2002.0,8,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
609,Jonathan Shore,us USA,MF,NYCFC,,2007.0,10,0,120,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
610,Mateo Silvetti,ar ARG,"MF,FW",Inter Miami,,2006.0,10,7,615,6.8,3,3,6,3,0,0,1,0,0.44,0.44,0.88,0.44,0.88,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
611,Nicholas Simmonds,jm JAM,FW,FC Dallas,,2006.0,4,1,108,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
612,Jonathan Sirois,ca CAN,GK,FC Dallas,,2001.0,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
