Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_1,Ast_1,G+A_1,G-PK_1,G+A-PK,Matches,xG,npxG,xAG,Sh,source_file
470,Paulo Ramírez,mx MEX,MF,Atlas,22.0,2002.0,26,22,1776,19.7,2,0,2,2,0,0,3,1,0.1,0.0,0.1,0.1,0.10,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
471,Cesar Ramos,mx MEX,GK,Atlas,25.0,2000.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
472,Sergio Ramos,es ESP,DF,Monterrey,39.0,1986.0,15,15,1336,14.8,2,0,2,0,2,3,7,0,0.13,0.0,0.13,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
473,Aaron Ramsey,wls WAL,MF,UNAM,34.0,1990.0,6,3,235,2.6,1,0,1,1,0,1,1,0,0.38,0.0,0.38,0.38,0.38,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
474,José Rangel Aguilar,mx MEX,GK,Guadalajara,25.0,2000.0,32,32,2880,32.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
475,Luis Rey,mx MEX,"MF,DF",Puebla,22.0,2002.0,26,20,1651,18.3,2,0,2,2,0,0,3,0,0.11,0.0,0.11,0.11,0.11,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
476,Cristian Reyes,mx MEX,MF,Monterrey,19.0,2006.0,7,2,236,2.6,0,1,1,0,0,0,1,0,0.0,0.38,0.38,0.0,0.38,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
477,Diego Reyes,mx MEX,DF,Querétaro,32.0,1992.0,24,24,2120,23.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
478,Francisco Reyes,mx MEX,DF,UANL,26.0,1998.0,4,2,177,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
479,Israel Reyes,mx MEX,"DF,MF",América,25.0,2000.0,31,29,2658,29.5,0,2,2,0,0,0,2,0,0.0,0.07,0.07,0.0,0.07,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
480,Josué Reyes,mx MEX,DF,Tijuana,27.0,1997.0,1,0,17,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
481,Salvador Reyes,mx MEX,DF,León,27.0,1998.0,31,30,2685,29.8,0,2,2,0,0,0,6,0,0.0,0.07,0.07,0.0,0.07,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
482,Ricardinho,pt POR,"MF,FW",FC Juárez,26.0,1998.0,19,12,833,9.3,1,1,2,1,0,0,2,1,0.11,0.11,0.22,0.11,0.22,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
483,Luis Ricardo Reyes,mx MEX,"DF,MF",Monterrey,34.0,1991.0,18,13,1138,12.6,0,1,1,0,0,0,0,0,0.0,0.08,0.08,0.0,0.08,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
484,Ángel Rico,mx MEX,MF,UNAM,20.0,2005.0,6,0,130,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
485,Emiliano Rigoni,ar ARG,"FW,MF",León,32.0,1993.0,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
486,Víctor Ríos,mx MEX,"MF,DF",Atlas,21.0,2004.0,31,21,1943,21.6,1,0,1,1,0,0,7,0,0.05,0.0,0.05,0.05,0.05,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
487,Jesús Rivas,mx MEX,"DF,MF",Puebla,22.0,2002.0,8,8,577,6.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
488,Jesús Rivas,mx MEX,DF,UNAM,22.0,2002.0,6,4,378,4.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
489,Ulises Rivas,mx MEX,MF,UNAM,29.0,1996.0,4,1,112,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
490,Christian Rivera,co COL,MF,Pachuca,29.0,1996.0,16,15,1327,14.7,1,2,3,1,0,0,3,1,0.07,0.14,0.2,0.07,0.20,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
491,Ignacio Rivero,uy URU,MF,Cruz Azul,33.0,1992.0,15,8,838,9.3,2,1,3,2,0,0,4,0,0.21,0.11,0.32,0.21,0.32,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
492,Ignacio Rivero,uy URU,MF,Tijuana,33.0,1992.0,17,15,1287,14.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
493,Rober,es ESP,DF,Atlas,30.0,1995.0,5,4,353,3.9,0,1,1,0,0,0,0,0,0.0,0.25,0.25,0.0,0.25,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
494,Jorge Roberto Díaz,mx MEX,"FW,MF",Toluca,27.0,1998.0,12,5,500,5.6,2,3,5,2,0,0,1,0,0.36,0.54,0.9,0.36,0.90,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
495,Ángel Robles,mx MEX,FW,Puebla,23.0,2001.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
496,Juan Robles,mx MEX,"MF,DF",Querétaro,21.0,2003.0,17,3,411,4.6,1,0,1,1,0,0,3,0,0.22,0.0,0.22,0.22,0.22,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
497,Aldo Rocha,mx MEX,MF,Atlas,32.0,1992.0,29,28,2356,26.2,0,2,2,0,0,0,8,1,0.0,0.08,0.08,0.0,0.08,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
498,Jorge Rodarte,mx MEX,"DF,MF",Cruz Azul,21.0,2004.0,14,7,548,6.1,0,1,1,0,0,0,2,1,0.0,0.16,0.16,0.0,0.16,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
499,Agustín Rodríguez,uy URU,FW,Atlas,27.0,1998.0,10,2,300,3.3,1,0,1,1,0,0,0,0,0.3,0.0,0.3,0.3,0.30,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
500,Brian Rodríguez,uy URU,"MF,FW",América,25.0,2000.0,34,26,2230,24.8,13,6,19,10,3,4,4,0,0.52,0.24,0.77,0.4,0.65,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
501,Charly Rodríguez,mx MEX,"MF,FW",Cruz Azul,28.0,1997.0,34,30,2552,28.4,6,4,10,6,0,0,4,0,0.21,0.14,0.35,0.21,0.35,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
502,David Rodriguez,us USA,MF,Atlético San Luis,23.0,2002.0,7,2,258,2.9,1,0,1,1,0,0,0,0,0.35,0.0,0.35,0.35,0.35,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
503,James Rodríguez,co COL,"MF,FW",León,34.0,1991.0,14,10,981,10.9,3,2,5,0,3,3,1,0,0.28,0.18,0.46,0.0,0.18,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
504,Jesús Rodríguez,mx MEX,GK,Puebla,32.0,1993.0,7,7,585,6.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
505,Jorge Rodríguez,mx MEX,"DF,MF",Atlas,23.0,2001.0,14,10,875,9.7,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
506,Lucas Rodríguez,ar ARG,"MF,FW",Querétaro,28.0,1997.0,28,17,1610,17.9,2,5,7,2,0,0,6,0,0.11,0.28,0.39,0.11,0.39,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
507,Michell Rodríguez,mx MEX,MF,Monterrey,24.0,2000.0,4,1,103,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
508,Miguel Rodríguez,mx MEX,MF,León,22.0,2003.0,21,5,681,7.6,1,0,1,1,0,0,1,0,0.13,0.0,0.13,0.13,0.13,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
509,Ricardo Rodríguez,mx MEX,GK,Mazatlán,24.0,2001.0,17,17,1530,17.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
510,Salvador Rodríguez,mx MEX,DF,Mazatlán,23.0,2001.0,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
511,Sebastián Rodríguez,us USA,MF,Monterrey,17.0,2007.0,3,0,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
512,Sergio Rodríguez,mx MEX,MF,Pachuca,21.0,2004.0,12,9,695,7.7,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
513,Allen Rojas,mx MEX,MF,Monterrey,19.0,2006.0,3,1,111,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
514,Johan Rojas,co COL,MF,Necaxa,22.0,2002.0,15,5,604,6.7,1,0,1,1,0,0,4,0,0.15,0.0,0.15,0.15,0.15,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
515,Franco Romero,ar ARG,MF,Toluca,25.0,2000.0,29,25,2378,26.4,1,1,2,1,0,0,3,0,0.04,0.04,0.08,0.04,0.08,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
516,Luka Romero,ar ARG,MF,Cruz Azul,20.0,2004.0,29,13,1177,13.1,3,2,5,3,0,0,2,1,0.23,0.15,0.38,0.23,0.38,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
517,Luis Romo,mx MEX,"DF,MF",Guadalajara,30.0,1995.0,26,26,2271,25.2,1,2,3,1,0,0,6,1,0.04,0.08,0.12,0.04,0.12,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
518,Romulo,br BRA,"DF,MF",UANL,25.0,2000.0,29,27,2435,27.1,0,2,2,0,0,0,7,0,0.0,0.07,0.07,0.0,0.07,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
519,Salomón Rondón,ve VEN,FW,Pachuca,35.0,1989.0,17,13,1227,13.6,5,0,5,5,0,0,3,1,0.37,0.0,0.37,0.37,0.37,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
520,Bryan Roque,mx MEX,FW,Necaxa,20.0,2004.0,2,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
521,Kevin Rosero,co COL,"MF,DF",Necaxa,26.0,1998.0,31,27,2364,26.3,2,3,5,2,0,0,4,1,0.08,0.11,0.19,0.08,0.19,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
522,Franco Rossano,mx MEX,"MF,DF",Necaxa,20.0,2005.0,31,17,1621,18.0,0,4,4,0,0,0,4,0,0.0,0.22,0.22,0.0,0.22,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
523,Franco Rossi,uy URU,FW,Toluca,23.0,2002.0,10,5,361,4.0,1,0,1,1,0,0,1,0,0.25,0.0,0.25,0.25,0.25,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
524,Carlos Rotondi,ar ARG,"MF,DF",Cruz Azul,28.0,1997.0,30,28,2377,26.4,4,7,11,4,0,1,4,0,0.15,0.27,0.42,0.15,0.42,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
525,Fernando Rubén González,mx MEX,MF,Guadalajara,31.0,1994.0,24,20,1767,19.6,0,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
526,Brian Rubio,mx MEX,FW,Mazatlán,28.0,1996.0,15,14,1079,12.0,4,0,4,3,1,1,4,0,0.33,0.0,0.33,0.25,0.25,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
527,Javier Ruiz,ar ARG,"MF,FW",Necaxa,20.0,2004.0,12,7,721,8.0,5,1,6,5,0,0,1,0,0.62,0.12,0.75,0.62,0.75,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
528,Marcel Ruiz,mx MEX,MF,Toluca,24.0,2000.0,25,21,1942,21.6,3,4,7,3,0,0,9,1,0.14,0.19,0.32,0.14,0.32,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
529,Jorge Ruvalcaba,mx MEX,"MF,FW",UNAM,24.0,2001.0,18,17,1460,16.2,5,4,9,5,0,0,8,0,0.31,0.25,0.55,0.31,0.55,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
530,Ángel Saavedra,mx MEX,MF,Mazatlán,22.0,2003.0,13,4,426,4.7,0,1,1,0,0,0,2,0,0.0,0.21,0.21,0.0,0.21,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
531,Allan Saint-Maximin,fr FRA,"MF,FW",América,28.0,1997.0,15,9,800,8.9,3,2,5,3,0,0,3,0,0.34,0.23,0.56,0.34,0.56,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
532,Patricio Salas,mx MEX,"FW,MF",América,21.0,2004.0,19,6,737,8.2,2,1,3,2,0,0,2,0,0.24,0.12,0.37,0.24,0.37,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
533,Carlos Salcedo,mx MEX,DF,Monterrey,31.0,1993.0,15,11,954,10.6,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
534,Sebastien Salles-Lamonge,fr FRA,MF,Atlético San Luis,29.0,1996.0,34,33,2949,32.8,5,6,11,5,0,0,6,0,0.15,0.18,0.34,0.15,0.34,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
535,Jorge San Martín,mx MEX,DF,Atlas,20.0,2004.0,5,1,121,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
536,Andrés Sánchez,mx MEX,GK,Atlético San Luis,27.0,1997.0,33,33,2905,32.3,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
537,Antonio Sánchez,mx MEX,GK,Atlas,25.0,2000.0,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
538,Carlos Sánchez,mx MEX,DF,Pachuca,23.0,2002.0,24,14,1349,15.0,1,0,1,1,0,0,5,1,0.07,0.0,0.07,0.07,0.07,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
539,Diego Sánchez,mx MEX,"MF,FW",UANL,20.0,2005.0,15,5,526,5.8,3,2,5,3,0,0,1,1,0.51,0.34,0.86,0.51,0.86,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
540,Emmanuel Sanchez,mx MEX,MF,Cruz Azul,19.0,2006.0,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
541,Erick Sánchez,mx MEX,MF,América,25.0,1999.0,26,21,1777,19.7,3,0,3,3,0,0,3,1,0.15,0.0,0.15,0.15,0.15,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
542,Jorge Sánchez,mx MEX,"MF,DF",Cruz Azul,27.0,1997.0,16,14,1228,13.6,0,1,1,0,0,0,1,0,0.0,0.07,0.07,0.0,0.07,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
543,Raúl Sánchez,es ESP,"FW,MF",Necaxa,48.0,1976.0,13,4,391,4.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
544,Santiago Sandoval,mx MEX,"MF,FW",Guadalajara,17.0,2007.0,28,12,1213,13.5,3,1,4,3,0,0,3,0,0.22,0.07,0.3,0.22,0.30,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
545,José Santiago Hernández,mx MEX,GK,Querétaro,28.0,1997.0,13,12,1119,12.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
546,Samir Santos,br BRA,DF,Mazatlán,30.0,1994.0,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
547,Sebastian Santos,mx MEX,"DF,MF",Mazatlán,22.0,2003.0,13,13,1154,12.8,0,1,1,0,0,0,5,1,0.0,0.08,0.08,0.0,0.08,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
548,Sebastian Santos,mx MEX,DF,León,22.0,2003.0,12,9,748,8.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
549,Rodrigo Schlegel,ar ARG,DF,Atlas,28.0,1997.0,16,16,1439,16.0,0,1,1,0,0,0,6,1,0.0,0.06,0.06,0.0,0.06,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
550,Francisco Sebastián Córdova,mx MEX,MF,Toluca,28.0,1997.0,12,5,441,4.9,1,2,3,1,0,1,1,0,0.2,0.41,0.61,0.2,0.61,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
551,Francisco Sebastián Córdova,mx MEX,MF,UANL,28.0,1997.0,6,1,148,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
552,Ángel Sepúlveda,mx MEX,"FW,MF",Guadalajara,34.0,1991.0,13,3,467,5.2,3,1,4,2,1,1,2,0,0.58,0.19,0.77,0.39,0.58,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
553,Ángel Sepúlveda,mx MEX,"FW,MF",Cruz Azul,34.0,1991.0,16,8,744,8.3,7,3,10,4,3,3,1,0,0.85,0.36,1.21,0.48,0.85,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
554,Gilberto Sepúlveda,mx MEX,"DF,MF",Guadalajara,26.0,1999.0,10,5,465,5.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
555,Jesús Serrato,mx MEX,MF,Atlas,19.0,2005.0,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
556,Jordan Sierra,ec ECU,MF,Mazatlán,28.0,1997.0,19,18,1570,17.4,3,0,3,3,0,0,2,0,0.17,0.0,0.17,0.17,0.17,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
557,Juan Sigala,mx MEX,MF,Pachuca,18.0,2007.0,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
558,Leonardo Silva,mx MEX,MF,FC Juárez,21.0,2004.0,4,0,44,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
559,Nathan Silva,br BRA,DF,UNAM,28.0,1997.0,33,33,2902,32.2,0,1,1,0,0,1,9,1,0.0,0.03,0.03,0.0,0.03,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
560,Henrique Simeone Koifman,mx MEX,MF,UANL,18.0,2007.0,2,1,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
561,Santiago Simón,ar ARG,"DF,MF",Toluca,23.0,2002.0,22,16,1424,15.8,0,3,3,0,0,0,3,0,0.0,0.19,0.19,0.0,0.19,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
562,Ramiro Sordo,ar ARG,"MF,FW",Santos Laguna,25.0,2000.0,24,16,1413,15.7,2,4,6,2,0,0,6,1,0.13,0.25,0.38,0.13,0.38,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
563,José Suárez,ve VEN,DF,Atlético San Luis,19.0,2006.0,7,4,376,4.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
564,Miguel Tapias,mx MEX,DF,Guadalajara,28.0,1997.0,13,6,606,6.7,0,1,1,0,0,0,1,0,0.0,0.15,0.15,0.0,0.15,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
565,Israel Tello,mx MEX,"MF,FW",Necaxa,19.0,2006.0,11,7,514,5.7,0,1,1,0,0,0,0,0,0.0,0.18,0.18,0.0,0.18,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
566,Gastón Togni,ar ARG,MF,Pachuca,27.0,1997.0,14,5,471,5.2,2,0,2,2,0,0,0,0,0.38,0.0,0.38,0.38,0.38,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
567,Iván Tona,mx MEX,MF,Tijuana,25.0,2000.0,32,32,2714,30.2,0,1,1,0,0,0,11,0,0.0,0.03,0.03,0.0,0.03,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
568,Alan Torres,mx MEX,MF,Mazatlán,25.0,2000.0,4,0,98,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
569,Jairo Torres,mx MEX,"MF,FW",FC Juárez,25.0,2000.0,15,11,975,10.8,4,2,6,4,0,0,3,0,0.37,0.18,0.55,0.37,0.55,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
570,Misael Torres,mx MEX,FW,UNAM,19.0,2006.0,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
571,Óliver Torres,es ESP,MF,Monterrey,30.0,1994.0,29,27,2218,24.6,2,8,10,2,0,0,6,1,0.08,0.32,0.41,0.08,0.41,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
572,Román Torres,mx MEX,DF,Atlético San Luis,20.0,2004.0,33,27,2434,27.0,1,2,3,1,0,0,6,0,0.04,0.07,0.11,0.04,0.11,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
573,Ulises Torres,mx MEX,DF,Puebla,27.0,1998.0,3,1,120,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
574,Santiago Trigos,mx MEX,MF,UNAM,23.0,2002.0,15,10,821,9.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
575,Jean Unjanque,sn SEN,MF,Querétaro,20.0,2005.0,14,12,807,9.0,0,1,1,0,0,0,1,0,0.0,0.11,0.11,0.0,0.11,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
576,Ezequiel Unsain,ar ARG,GK,Necaxa,30.0,1995.0,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
577,Enner Valencia,ec ECU,FW,Pachuca,35.0,1989.0,17,10,986,11.0,5,0,5,3,2,2,3,1,0.46,0.0,0.46,0.27,0.27,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
578,Carlos Valenzuela,ar ARG,MF,Querétaro,28.0,1997.0,2,0,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
579,Nicolás Vallejo,ar ARG,"FW,MF",León,21.0,2004.0,9,6,472,5.2,0,1,1,0,0,0,1,0,0.0,0.19,0.19,0.0,0.19,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
580,Diego Valoyes,co COL,MF,FC Juárez,28.0,1996.0,6,1,165,1.8,1,0,1,1,0,0,0,0,0.55,0.0,0.55,0.55,0.55,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
581,Camilo Vargas,co COL,GK,Atlas,36.0,1989.0,31,31,2790,31.0,0,1,1,0,0,0,2,0,0.0,0.03,0.03,0.0,0.03,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
582,Leonardo Vargas,mx MEX,FW,Tijuana,24.0,2001.0,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
583,Miguel Vázquez,mx MEX,DF,América,21.0,2004.0,9,8,657,7.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
584,Alexis Vega,mx MEX,"MF,FW",Toluca,27.0,1997.0,21,17,1481,16.5,4,11,15,3,1,1,4,0,0.24,0.67,0.91,0.18,0.85,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
585,Jesús Vega,mx MEX,DF,Tijuana,25.0,2000.0,27,23,1937,21.5,0,4,4,0,0,0,4,0,0.0,0.19,0.19,0.0,0.19,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
586,Sebastián Vegas,cl CHI,DF,León,28.0,1996.0,11,11,894,9.9,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
587,Raphael Veiga,br BRA,"MF,FW",América,30.0,1995.0,13,9,802,8.9,2,2,4,2,0,1,2,0,0.22,0.22,0.45,0.22,0.45,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
